nom,fichier,ligne,role,contexte
M1SpeedStepAtFault,CODE/M_MAIN/PRG_03_Modes_Cycle.st,449,ECRITURE,Data.SequenceState.M1SpeedStepAtFault     := 0;
M2SpeedStepAtFault,CODE/M_MAIN/PRG_03_Modes_Cycle.st,450,ECRITURE,Data.SequenceState.M2SpeedStepAtFault     := 0;
ResumeAfterFaultAvailable,CODE/M_MAIN/PRG_03_Modes_Cycle.st,451,ECRITURE_FALSE,Data.SequenceState.ResumeAfterFaultAvailable := FALSE;
ForceStepRejected,CODE/M_MAIN/PRG_03_Modes_Cycle.st,469,ECRITURE_FALSE,Data.SequenceState.ForceStepRejected      := FALSE;
Fault,CODE/M_MAIN/PRG_03_Modes_Cycle.st,517,LECTURE,Data.SequenceState.Fault.Error             := FALSE;
Error,CODE/M_MAIN/PRG_03_Modes_Cycle.st,517,ECRITURE_FALSE,Data.SequenceState.Fault.Error             := FALSE;
Fault,CODE/M_MAIN/PRG_03_Modes_Cycle.st,518,LECTURE,Data.SequenceState.Fault.ErrorId           := 0;
ErrorId,CODE/M_MAIN/PRG_03_Modes_Cycle.st,518,ECRITURE,Data.SequenceState.Fault.ErrorId           := 0;
Fault,CODE/M_MAIN/PRG_03_Modes_Cycle.st,519,LECTURE,Data.SequenceState.Fault.Latched           := FALSE;
Latched,CODE/M_MAIN/PRG_03_Modes_Cycle.st,519,ECRITURE_FALSE,Data.SequenceState.Fault.Latched           := FALSE;
StepAtFault,CODE/M_MAIN/PRG_03_Modes_Cycle.st,522,ECRITURE,Data.SequenceState.StepAtFault             := E_AutoCycleStep.AX0_REPOS;
M1SpeedStepAtFault,CODE/M_MAIN/PRG_03_Modes_Cycle.st,523,ECRITURE,Data.SequenceState.M1SpeedStepAtFault      := 0;
M2SpeedStepAtFault,CODE/M_MAIN/PRG_03_Modes_Cycle.st,524,ECRITURE,Data.SequenceState.M2SpeedStepAtFault      := 0;
ResumeAfterFaultAvailable,CODE/M_MAIN/PRG_03_Modes_Cycle.st,525,ECRITURE_FALSE,Data.SequenceState.ResumeAfterFaultAvailable := FALSE;
ForceStepRejected,CODE/M_MAIN/PRG_03_Modes_Cycle.st,545,ECRITURE_FALSE,Data.SequenceState.ForceStepRejected       := FALSE;
BothBlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,188,LECTURE,BothBlockReason         : E_WinchTraceBlockReason;
KoboldBottomTouchLatched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,196,LECTURE,KoboldBottomTouchLatched: BOOL;
FaultMachineReset_IHM,CODE/M_MAIN/PRG_04_Treuils_Benne.st,342,LECTURE,"Reset               := PRG_07_Supervision.FaultMachineReset_IHM,"
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,454,LECTURE,((instSafetyWinchM1.Fault.ErrorId AND 16#0008) <> 16#0000) OR
ErrorId,CODE/M_MAIN/PRG_04_Treuils_Benne.st,454,LECTURE,((instSafetyWinchM1.Fault.ErrorId AND 16#0008) <> 16#0000) OR
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,455,LECTURE,((instSafetyWinchM2.Fault.ErrorId AND 16#0008) <> 16#0000) OR
ErrorId,CODE/M_MAIN/PRG_04_Treuils_Benne.st,455,LECTURE,((instSafetyWinchM2.Fault.ErrorId AND 16#0008) <> 16#0000) OR
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,459,LECTURE,SyncMinorDeviation := (instWinchSync.Fault.ErrorId AND 16#0001) <> 16#0000;
ErrorId,CODE/M_MAIN/PRG_04_Treuils_Benne.st,459,LECTURE,SyncMinorDeviation := (instWinchSync.Fault.ErrorId AND 16#0001) <> 16#0000;
FaultMachineReset_IHM,CODE/M_MAIN/PRG_04_Treuils_Benne.st,638,LECTURE,"Reset           := PRG_07_Supervision.FaultMachineReset_IHM,"
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,713,LECTURE,SafeStopM1_Raw      := WinchContactorMismatchLvl1 OR instBucket.M1SlipDetected OR PRG_02_Acquisition.Data.InputModules.Fault
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,715,LECTURE,SafeStopM2_Raw      := WinchContactorMismatchLvl1 OR PRG_02_Acquisition.Data.InputModules.Fault
KoboldBottomTouchLatched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,726,ECRITURE_FALSE,KoboldBottomTouchLatched := FALSE;
KoboldBottomTouchLatched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,748,ECRITURE_TRUE,KoboldBottomTouchLatched := TRUE;
KoboldBottomTouchLatched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,771,LECTURE,ProcessPermitM1_Descend := NOT (KoboldBottomTouchLatched OR BypassKoboldBottomTouched) AND DescendPermitDiveBucketOpen;
KoboldBottomTouchLatched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,785,LECTURE,ProcessPermitM2_Descend := NOT (KoboldBottomTouchLatched OR BypassKoboldBottomTouched)
FaultMachineReset_IHM,CODE/M_MAIN/PRG_04_Treuils_Benne.st,928,LECTURE,"Reset                  := PRG_07_Supervision.FaultMachineReset_IHM,"
EncoderFaultBypass,CODE/M_MAIN/PRG_04_Treuils_Benne.st,941,ECRITURE,"EncoderFaultBypass     := GVL_IHM.M1TreuilRetenue.Bypass.EncoderFault,"
EncoderFault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,941,LECTURE,"EncoderFaultBypass     := GVL_IHM.M1TreuilRetenue.Bypass.EncoderFault,"
FaultMachineReset_IHM,CODE/M_MAIN/PRG_04_Treuils_Benne.st,998,LECTURE,"Reset                  := PRG_07_Supervision.FaultMachineReset_IHM,"
EncoderFaultBypass,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1011,ECRITURE,"EncoderFaultBypass     := GVL_IHM.M2TreuilBenne.Bypass.EncoderFault,"
EncoderFault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1011,LECTURE,"EncoderFaultBypass     := GVL_IHM.M2TreuilBenne.Bypass.EncoderFault,"
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1122,LECTURE,AND NOT instBucket.Fault.Error;
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1122,LECTURE,AND NOT instBucket.Fault.Error;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1127,LECTURE,AND NOT instBucket.Fault.Error;
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1127,LECTURE,AND NOT instBucket.Fault.Error;
BothBlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1147,ECRITURE,BothBlockReason         := E_WinchTraceBlockReason.NONE;
BothBlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1151,ECRITURE,BothBlockReason         := E_WinchTraceBlockReason.COUPLING_BLOCKED;
BothBlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1154,ECRITURE,BothBlockReason         := E_WinchTraceBlockReason.NONE;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1164,LECTURE,ArmM1AscentAvail  := EffectivePermitM1_Ascent  AND NOT instSafetyWinchM1.Fault.Latched;
Latched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1164,LECTURE,ArmM1AscentAvail  := EffectivePermitM1_Ascent  AND NOT instSafetyWinchM1.Fault.Latched;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1165,LECTURE,ArmM1DescendAvail := EffectivePermitM1_Descend AND NOT instSafetyWinchM1.Fault.Latched;
Latched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1165,LECTURE,ArmM1DescendAvail := EffectivePermitM1_Descend AND NOT instSafetyWinchM1.Fault.Latched;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1166,LECTURE,ArmM2AscentAvail  := EffectivePermitM2_Ascent  AND NOT instSafetyWinchM2.Fault.Latched;
Latched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1166,LECTURE,ArmM2AscentAvail  := EffectivePermitM2_Ascent  AND NOT instSafetyWinchM2.Fault.Latched;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1167,LECTURE,ArmM2DescendAvail := EffectivePermitM2_Descend AND NOT instSafetyWinchM2.Fault.Latched;
Latched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1167,LECTURE,ArmM2DescendAvail := EffectivePermitM2_Descend AND NOT instSafetyWinchM2.Fault.Latched;
FaultMachineReset_IHM,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1358,LECTURE,"Reset                   := PRG_07_Supervision.FaultMachineReset_IHM,"
FaultMachineReset_IHM,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1370,LECTURE,"Reset                   := PRG_07_Supervision.FaultMachineReset_IHM,"
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1406,LECTURE,AND NOT instWinchM1.Fault.Latched AND NOT instWinchM2.Fault.Latched;
Latched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1406,LECTURE,AND NOT instWinchM1.Fault.Latched AND NOT instWinchM2.Fault.Latched;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1406,LECTURE,AND NOT instWinchM1.Fault.Latched AND NOT instWinchM2.Fault.Latched;
Latched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1406,LECTURE,AND NOT instWinchM1.Fault.Latched AND NOT instWinchM2.Fault.Latched;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1407,LECTURE,IF WinchBothMotionActive AND (instWinchM2.DirectionChangePending OR instWinchM2.Fault.Latched) THEN
Latched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1407,LECTURE,IF WinchBothMotionActive AND (instWinchM2.DirectionChangePending OR instWinchM2.Fault.Latched) THEN
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1442,LECTURE,M1WinchSensors.SpeedGuardReady    := NOT instWinchSync.Fault.Error;
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1442,LECTURE,M1WinchSensors.SpeedGuardReady    := NOT instWinchSync.Fault.Error;
FaultMachineReset_IHM,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1459,LECTURE,"Reset                   := PRG_07_Supervision.FaultMachineReset_IHM,"
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1499,LECTURE,IF WinchBothMotionActive AND (instWinchM1.DirectionChangePending OR instWinchM1.Fault.Latched) THEN
Latched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1499,LECTURE,IF WinchBothMotionActive AND (instWinchM1.DirectionChangePending OR instWinchM1.Fault.Latched) THEN
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1510,LECTURE,M2WinchSensors.SpeedGuardReady    := NOT instWinchSync.Fault.Error;
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1510,LECTURE,M2WinchSensors.SpeedGuardReady    := NOT instWinchSync.Fault.Error;
FaultMachineReset_IHM,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1525,LECTURE,"Reset                   := PRG_07_Supervision.FaultMachineReset_IHM,"
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1542,LECTURE,AND NOT instWinchM1.Fault.Latched AND NOT instWinchM2.Fault.Latched;
Latched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1542,LECTURE,AND NOT instWinchM1.Fault.Latched AND NOT instWinchM2.Fault.Latched;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1542,LECTURE,AND NOT instWinchM1.Fault.Latched AND NOT instWinchM2.Fault.Latched;
Latched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1542,LECTURE,AND NOT instWinchM1.Fault.Latched AND NOT instWinchM2.Fault.Latched;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1554,LECTURE,StableForLearnM1 := (instWinchM1.StepNumber > 0) AND NOT instWinchM1.Fault.Error;
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1554,LECTURE,StableForLearnM1 := (instWinchM1.StepNumber > 0) AND NOT instWinchM1.Fault.Error;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1555,LECTURE,StableForLearnM2 := (instWinchM2.StepNumber > 0) AND NOT instWinchM2.Fault.Error;
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1555,LECTURE,StableForLearnM2 := (instWinchM2.StepNumber > 0) AND NOT instWinchM2.Fault.Error;
FaultMachineReset_IHM,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1594,LECTURE,WinchM1FinalInterlockRequest.Reset := PRG_07_Supervision.FaultMachineReset_IHM;
FaultMachineReset_IHM,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1615,LECTURE,WinchM2FinalInterlockRequest.Reset := PRG_07_Supervision.FaultMachineReset_IHM;
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1737,ECRITURE,SyncState.Error := instWinchSync.Fault.Error;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1737,LECTURE,SyncState.Error := instWinchSync.Fault.Error;
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1737,LECTURE,SyncState.Error := instWinchSync.Fault.Error;
ErrorId,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1738,ECRITURE,SyncState.ErrorId := instWinchSync.Fault.ErrorId;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1738,LECTURE,SyncState.ErrorId := instWinchSync.Fault.ErrorId;
ErrorId,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1738,LECTURE,SyncState.ErrorId := instWinchSync.Fault.ErrorId;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1739,LECTURE,IF instWinchSync.Fault.Error THEN
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1739,LECTURE,IF instWinchSync.Fault.Error THEN
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1749,LECTURE,IF instBucket.Fault.Error THEN
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1749,LECTURE,IF instBucket.Fault.Error THEN
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1776,ECRITURE,BucketState.Error := instBucket.Fault.Error;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1776,LECTURE,BucketState.Error := instBucket.Fault.Error;
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1776,LECTURE,BucketState.Error := instBucket.Fault.Error;
ErrorId,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1777,ECRITURE,BucketState.ErrorId := instBucket.Fault.ErrorId;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1777,LECTURE,BucketState.ErrorId := instBucket.Fault.ErrorId;
ErrorId,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1777,LECTURE,BucketState.ErrorId := instBucket.Fault.ErrorId;
KoboldBottomTouchLatched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1798,ECRITURE,GVL_IHM.Commun.KoboldBottomTouchLatched := KoboldBottomTouchLatched;
KoboldBottomTouchLatched,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1798,LECTURE,GVL_IHM.Commun.KoboldBottomTouchLatched := KoboldBottomTouchLatched;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1813,LECTURE,AND NOT instBucket.Fault.Error
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1813,LECTURE,AND NOT instBucket.Fault.Error
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1844,LECTURE,TraceM1.SafeStopSourceInput    := PRG_02_Acquisition.Data.InputModules.Fault
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1847,LECTURE,TraceM1.SafeStopSourceSync     := ((instWinchSync.Fault.ErrorId AND 16#0002) <> 16#0000)
ErrorId,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1847,LECTURE,TraceM1.SafeStopSourceSync     := ((instWinchSync.Fault.ErrorId AND 16#0002) <> 16#0000)
FinalInterlockError,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1852,ECRITURE,TraceM1.FinalInterlockError    := WinchM1State.FinalInterlockError;
FinalInterlockError,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1852,LECTURE,TraceM1.FinalInterlockError    := WinchM1State.FinalInterlockError;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1857,ECRITURE,TraceM1.BlockReason := E_WinchTraceBlockReason.POWER_CUTOFF;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1859,ECRITURE,TraceM1.BlockReason := E_WinchTraceBlockReason.AXIS_DISABLED;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1861,ECRITURE,TraceM1.BlockReason := E_WinchTraceBlockReason.SAFESTOP;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1862,LECTURE,ELSIF instSafetyWinchM1.Fault.Error THEN
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1862,LECTURE,ELSIF instSafetyWinchM1.Fault.Error THEN
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1863,ECRITURE,TraceM1.BlockReason := E_WinchTraceBlockReason.SAFETY_FAULT;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1865,ECRITURE,TraceM1.BlockReason := E_WinchTraceBlockReason.SAFETY_PERMIT_MISSING;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1867,ECRITURE,TraceM1.BlockReason := E_WinchTraceBlockReason.PROCESS_PERMIT_MISSING;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1869,ECRITURE,TraceM1.BlockReason := E_WinchTraceBlockReason.COUPLING_BLOCKED;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1870,LECTURE,ELSIF instWinchM1.Fault.Error THEN
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1870,LECTURE,ELSIF instWinchM1.Fault.Error THEN
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1871,ECRITURE,TraceM1.BlockReason := E_WinchTraceBlockReason.WINCH_FAULT;
FinalInterlockError,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1872,LECTURE,ELSIF WinchM1State.FinalInterlockError THEN
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1873,ECRITURE,TraceM1.BlockReason := E_WinchTraceBlockReason.FINAL_INTERLOCK_BLOCKED;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1875,ECRITURE,TraceM1.BlockReason := E_WinchTraceBlockReason.NONE;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1877,LECTURE,IF TraceM1.BlockReason <> TraceM1_PrevReason THEN
BlockReasonTimestamp,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1878,ECRITURE,TraceM1.BlockReasonTimestamp := TIME_TO_UDINT(TIME());
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1880,LECTURE,TraceM1_PrevReason := TraceM1.BlockReason;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1891,LECTURE,TraceM2.SafeStopSourceInput    := PRG_02_Acquisition.Data.InputModules.Fault
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1893,LECTURE,TraceM2.SafeStopSourceSync     := ((instWinchSync.Fault.ErrorId AND 16#0002) <> 16#0000)
ErrorId,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1893,LECTURE,TraceM2.SafeStopSourceSync     := ((instWinchSync.Fault.ErrorId AND 16#0002) <> 16#0000)
FinalInterlockError,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1898,ECRITURE,TraceM2.FinalInterlockError    := WinchM2State.FinalInterlockError;
FinalInterlockError,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1898,LECTURE,TraceM2.FinalInterlockError    := WinchM2State.FinalInterlockError;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1903,ECRITURE,TraceM2.BlockReason := E_WinchTraceBlockReason.POWER_CUTOFF;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1905,ECRITURE,TraceM2.BlockReason := E_WinchTraceBlockReason.AXIS_DISABLED;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1907,ECRITURE,TraceM2.BlockReason := E_WinchTraceBlockReason.SAFESTOP;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1908,LECTURE,ELSIF instSafetyWinchM2.Fault.Error THEN
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1908,LECTURE,ELSIF instSafetyWinchM2.Fault.Error THEN
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1909,ECRITURE,TraceM2.BlockReason := E_WinchTraceBlockReason.SAFETY_FAULT;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1911,ECRITURE,TraceM2.BlockReason := E_WinchTraceBlockReason.SAFETY_PERMIT_MISSING;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1913,ECRITURE,TraceM2.BlockReason := E_WinchTraceBlockReason.PROCESS_PERMIT_MISSING;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1915,ECRITURE,TraceM2.BlockReason := E_WinchTraceBlockReason.COUPLING_BLOCKED;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1916,LECTURE,ELSIF instWinchM2.Fault.Error THEN
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1916,LECTURE,ELSIF instWinchM2.Fault.Error THEN
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1917,ECRITURE,TraceM2.BlockReason := E_WinchTraceBlockReason.WINCH_FAULT;
FinalInterlockError,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1918,LECTURE,ELSIF WinchM2State.FinalInterlockError THEN
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1919,ECRITURE,TraceM2.BlockReason := E_WinchTraceBlockReason.FINAL_INTERLOCK_BLOCKED;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1921,ECRITURE,TraceM2.BlockReason := E_WinchTraceBlockReason.NONE;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1923,LECTURE,IF TraceM2.BlockReason <> TraceM2_PrevReason THEN
BlockReasonTimestamp,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1924,ECRITURE,TraceM2.BlockReasonTimestamp := TIME_TO_UDINT(TIME());
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1926,LECTURE,TraceM2_PrevReason := TraceM2.BlockReason;
AxisBlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1931,ECRITURE,WinchM1State.AxisBlockReason := TraceM1.BlockReason;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1931,LECTURE,WinchM1State.AxisBlockReason := TraceM1.BlockReason;
AxisBlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1932,ECRITURE,WinchM2State.AxisBlockReason := TraceM2.BlockReason;
BlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1932,LECTURE,WinchM2State.AxisBlockReason := TraceM2.BlockReason;
WinchSyncError,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1949,ECRITURE,Data.WinchSyncError               := instWinchSync.SyncDeviationFault
SyncDeviationFault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1949,LECTURE,Data.WinchSyncError               := instWinchSync.SyncDeviationFault
ErrorMecaE,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1951,LECTURE,OR WinchM1Safety.ErrorMecaE
ErrorMecaE,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1952,LECTURE,OR WinchM2Safety.ErrorMecaE;
BucketError,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1959,ECRITURE,Data.BucketError                  := instBucket.Fault.Error;
Fault,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1959,LECTURE,Data.BucketError                  := instBucket.Fault.Error;
Error,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1959,LECTURE,Data.BucketError                  := instBucket.Fault.Error;
BothBlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1979,ECRITURE,Data.BothBlockReason              := BothBlockReason;
BothBlockReason,CODE/M_MAIN/PRG_04_Treuils_Benne.st,1979,LECTURE,Data.BothBlockReason              := BothBlockReason;
Fault,CODE/M_MAIN/PRG_05_Translation.st,402,LECTURE,M3_SafeStop_Active := PRG_02_Acquisition.Data.InputModules.Fault;
FaultMachineReset_IHM,CODE/M_MAIN/PRG_05_Translation.st,441,LECTURE,"Reset                   := PRG_07_Supervision.FaultMachineReset_IHM,"
FaultMachineReset_IHM,CODE/M_MAIN/PRG_05_Translation.st,539,LECTURE,"Reset                   := PRG_07_Supervision.FaultMachineReset_IHM,"
FaultMachineReset_IHM,CODE/M_MAIN/PRG_05_Translation.st,577,LECTURE,"Reset                := PRG_07_Supervision.FaultMachineReset_IHM,"
FaultMachineReset_IHM,CODE/M_MAIN/PRG_05_Translation.st,640,LECTURE,TranslationFinalInterlockRequest.Reset := PRG_07_Supervision.FaultMachineReset_IHM;
Fault,CODE/M_MAIN/PRG_05_Translation.st,668,LECTURE,IF instTranslationM3.Fault.Error THEN
Error,CODE/M_MAIN/PRG_05_Translation.st,668,LECTURE,IF instTranslationM3.Fault.Error THEN
Error,CODE/M_MAIN/PRG_05_Translation.st,678,ECRITURE,TranslationState.Error := instTranslationM3.Fault.Error;
Fault,CODE/M_MAIN/PRG_05_Translation.st,678,LECTURE,TranslationState.Error := instTranslationM3.Fault.Error;
Error,CODE/M_MAIN/PRG_05_Translation.st,678,LECTURE,TranslationState.Error := instTranslationM3.Fault.Error;
ErrorId,CODE/M_MAIN/PRG_05_Translation.st,679,ECRITURE,TranslationState.ErrorId := instTranslationM3.Fault.ErrorId;
Fault,CODE/M_MAIN/PRG_05_Translation.st,679,LECTURE,TranslationState.ErrorId := instTranslationM3.Fault.ErrorId;
ErrorId,CODE/M_MAIN/PRG_05_Translation.st,679,LECTURE,TranslationState.ErrorId := instTranslationM3.Fault.ErrorId;
Fault,CODE/M_MAIN/PRG_05_Translation.st,719,LECTURE,IF PRG_06_Outputs.instTranslationOutputInterlockM3.Fault.Error THEN
Error,CODE/M_MAIN/PRG_05_Translation.st,719,LECTURE,IF PRG_06_Outputs.instTranslationOutputInterlockM3.Fault.Error THEN
FinalInterlockError,CODE/M_MAIN/PRG_05_Translation.st,725,ECRITURE,TranslationState.FinalInterlockError := PRG_06_Outputs.instTranslationOutputInterlockM3.Fault.Error;
Fault,CODE/M_MAIN/PRG_05_Translation.st,725,LECTURE,TranslationState.FinalInterlockError := PRG_06_Outputs.instTranslationOutputInterlockM3.Fault.Error;
Error,CODE/M_MAIN/PRG_05_Translation.st,725,LECTURE,TranslationState.FinalInterlockError := PRG_06_Outputs.instTranslationOutputInterlockM3.Fault.Error;
FinalInterlockErrorId,CODE/M_MAIN/PRG_05_Translation.st,726,ECRITURE,TranslationState.FinalInterlockErrorId := PRG_06_Outputs.instTranslationOutputInterlockM3.Fault.ErrorId;
Fault,CODE/M_MAIN/PRG_05_Translation.st,726,LECTURE,TranslationState.FinalInterlockErrorId := PRG_06_Outputs.instTranslationOutputInterlockM3.Fault.ErrorId;
ErrorId,CODE/M_MAIN/PRG_05_Translation.st,726,LECTURE,TranslationState.FinalInterlockErrorId := PRG_06_Outputs.instTranslationOutputInterlockM3.Fault.ErrorId;
Error,CODE/M_MAIN/PRG_05_Translation.st,739,ECRITURE,TranslationSafety.Error := instSafetyTranslationM3.Fault.Error;
