Timestamp_ms;M3Translation.State.AtTremie;M3Translation.State.AtP2;M3Translation.State.AtPV;M3Translation.State.AtP1;M3Translation.State.AtMaintenance;IoHw.In.Hardware.Translation.M3_PosTremie_DI;IoHw.In.Hardware.Translation.M3_PosPV_DI;IoHw.In.Hardware.Translation.M3_PosPVP2_DI;IoHw.In.Hardware.Translation.M3_PosP1_DI;M3_BrakeIsOpen_DI;PRG_02_Acquisition.HwIn.Translation.M3_ActualFrequencyHz;M3_StatusWord;M3_SetpointFrequencyHz;M3_CommandWord;M3_ThermalOK_DI;M3Translation.Safety.Error;M3Translation.Safety.ErrorId;M3Translation.State.Error;M3Translation.State.ErrorId;M3Translation.State.EstimatedPosM3_M;JOY1Joystick.State.AxisCmdX.Deflection;JOY1Joystick.State.AxisCmdY.Deflection
10562;0;1;0;0;0;0;0;1;1;0;3186;0;4000;1;0;0;0;0;0;14.457392692565918;100;0
10573;0;1;0;0;0;0;0;1;1;0;3186;0;4000;1;0;0;0;0;0;14.454737663269043;100;0
10584;0;1;0;0;0;0;0;1;1;0;3186;0;4000;1;0;0;0;0;0;14.451817512512207;100;0
10594;0;1;0;0;0;0;0;1;1;0;3186;0;4000;1;0;0;0;0;0;14.448897361755371;100;0
10605;0;1;0;0;0;0;0;1;1;0;3187;0;4000;1;0;0;0;0;0;14.44624137878418;100;0
10616;0;1;0;0;0;0;0;1;1;0;3187;0;4000;1;0;0;0;0;0;14.443320274353027;100;0
10626;0;1;0;0;0;0;0;1;1;0;3187;0;4000;1;0;0;0;0;0;14.440399169921875;100;0
10637;0;1;0;0;0;0;0;1;1;0;3187;0;4000;1;0;0;0;0;0;14.437743186950684;100;0
10647;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.434822082519531;100;0
10657;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.429508209228516;100;0
10669;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.429508209228516;100;0
10680;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.42632007598877;100;0
10691;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.4233980178833;100;0
10703;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.420475006103516;100;0
10713;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.417285919189453;100;0
10725;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.414628982543945;100;0
10736;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.411439895629883;100;0
10746;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.408515930175781;100;0
10755;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.405858039855957;100;0
10766;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.403465270996094;100;0
10777;0;1;0;0;0;0;0;1;1;0;3191;0;4000;1;0;0;0;0;0;14.400540351867676;100;0
10787;0;1;0;0;0;0;0;1;1;0;3191;0;4000;1;0;0;0;0;0;14.397615432739258;100;0
10797;0;1;0;0;0;0;0;1;1;0;3191;0;4000;1;0;0;0;0;0;14.394956588745117;100;0
10808;0;1;0;0;0;0;0;1;1;0;3192;0;4000;1;0;0;0;0;0;14.389371871948242;100;0
10819;0;1;0;0;0;0;0;1;1;0;3192;0;4000;1;0;0;0;0;0;14.389371871948242;100;0
10831;0;1;0;0;0;0;0;1;1;0;3192;0;4000;1;0;0;0;0;0;14.386445999145508;100;0
10841;0;1;0;0;0;0;0;1;1;0;3193;0;4000;1;0;0;0;0;0;14.383254051208496;100;0
10852;0;1;0;0;0;0;0;1;1;0;3193;0;4000;1;0;0;0;0;0;14.380593299865723;100;0
10863;0;1;0;0;0;0;0;1;1;0;3194;0;4000;1;0;0;0;0;0;14.377666473388672;100;0
10874;0;1;0;0;0;0;0;1;1;0;3194;0;4000;1;0;0;0;0;0;14.374738693237305;100;0
10887;0;1;0;0;0;0;0;1;1;0;3194;0;4000;1;0;0;0;0;0;14.371810913085938;100;0
10898;0;1;0;0;0;0;0;1;1;0;3195;0;4000;1;0;0;0;0;0;14.368350982666016;100;0
10908;0;1;0;0;0;0;0;1;1;0;3195;0;4000;1;0;0;0;0;0;14.365422248840332;100;0
10919;0;1;0;0;0;0;0;1;1;0;3195;0;4000;1;0;0;0;0;0;14.362759590148926;100;0
10929;0;1;0;0;0;0;0;1;1;0;3196;0;4000;1;0;0;0;0;0;14.359830856323242;100;0
10940;0;1;0;0;0;0;0;1;1;0;3196;0;4000;1;0;0;0;0;0;14.35716724395752;100;0
10950;0;1;0;0;0;0;0;1;1;0;3197;0;4000;1;0;0;0;0;0;14.35423755645752;100;0
10960;0;1;0;0;0;0;0;1;1;0;3197;0;4000;1;0;0;0;0;0;14.351573944091797;100;0
10970;0;1;0;0;0;0;0;1;1;0;3197;0;4000;1;0;0;0;0;0;14.348910331726074;100;0
10980;0;1;0;0;0;0;0;1;1;0;3198;0;4000;1;0;0;0;0;0;14.346246719360352;100;0
10992;0;1;0;0;0;0;0;1;1;0;3198;0;4000;1;0;0;0;0;0;14.343582153320313;100;0
11003;0;1;0;0;0;0;0;1;1;0;3198;0;4000;1;0;0;0;0;0;14.340384483337402;100;0
11013;0;1;0;0;0;0;0;1;1;0;3199;0;4000;1;0;0;0;0;0;14.33745288848877;100;0
11024;0;1;0;0;0;0;0;1;1;0;3199;0;4000;1;0;0;0;0;0;14.334787368774414;100;0
11034;0;1;0;0;0;0;0;1;1;0;3199;0;4000;1;0;0;0;0;0;14.331854820251465;100;0
11046;0;1;0;0;0;0;0;1;1;0;3200;0;4000;1;0;0;0;0;0;14.329189300537109;100;0
11055;0;1;0;0;0;0;0;1;1;0;3200;0;4000;1;0;0;0;0;0;14.325989723205566;100;0
11066;0;1;0;0;0;0;0;1;1;0;3200;0;4000;1;0;0;0;0;0;14.323590278625488;100;0
11076;0;1;0;0;0;0;0;1;1;0;3199;0;4000;1;0;0;0;0;0;14.320657730102539;100;0
11087;0;1;0;0;0;0;0;1;1;0;3199;0;4000;1;0;0;0;0;0;14.317992210388184;100;0
11097;0;1;0;0;0;0;0;1;1;0;3198;0;4000;1;0;0;0;0;0;14.315059661865234;100;0
11108;0;1;0;0;0;0;0;1;1;0;3198;0;4000;1;0;0;0;0;0;14.309463500976563;100;0
11120;0;1;0;0;0;0;0;1;1;0;3198;0;4000;1;0;0;0;0;0;14.309463500976563;100;0
11130;0;1;0;0;0;0;0;1;1;0;3197;0;4000;1;0;0;0;0;0;14.306265830993652;100;0
11140;0;1;0;0;0;0;0;1;1;0;3197;0;4000;1;0;0;0;0;0;14.30360221862793;100;0
11151;0;1;0;0;0;0;0;1;1;0;3197;0;4000;1;0;0;0;0;0;14.298007965087891;100;0
11161;0;1;0;0;0;0;0;1;1;0;3196;0;4000;1;0;0;0;0;0;14.298007965087891;100;0
11172;0;1;0;0;0;0;0;1;1;0;3196;0;4000;1;0;0;0;0;0;14.295344352722168;100;0
11182;0;1;0;0;0;0;0;1;1;0;3196;0;4000;1;0;0;0;0;0;14.292414665222168;100;0
11192;0;1;0;0;0;0;0;1;1;0;3195;0;4000;1;0;0;0;0;0;14.289751052856445;100;0
11204;0;1;0;0;0;0;0;1;1;0;3195;0;4000;1;0;0;0;0;0;14.287088394165039;100;0
11214;0;1;0;0;0;0;0;1;1;0;3195;0;4000;1;0;0;0;0;0;14.283893585205078;100;0
11224;0;1;0;0;0;0;0;1;1;0;3194;0;4000;1;0;0;0;0;0;14.281230926513672;100;0
11235;0;1;0;0;0;0;0;1;1;0;3194;0;4000;1;0;0;0;0;0;14.278569221496582;100;0
11246;0;1;0;0;0;0;0;1;1;0;3194;0;4000;1;0;0;0;0;0;14.275641441345215;100;0
11256;0;1;0;0;0;0;0;1;1;0;3194;0;4000;1;0;0;0;0;0;14.272713661193848;100;0
11266;0;1;0;0;0;0;0;1;1;0;3193;0;4000;1;0;0;0;0;0;14.270051956176758;100;0
11277;0;1;0;0;0;0;0;1;1;0;3193;0;4000;1;0;0;0;0;0;14.267391204833984;100;0
11288;0;1;0;0;0;0;0;1;1;0;3193;0;4000;1;0;0;0;0;0;14.264464378356934;100;0
11299;0;1;0;0;0;0;0;1;1;0;3193;0;4000;1;0;0;0;0;0;14.261537551879883;100;0
11309;0;1;0;0;0;0;0;1;1;0;3192;0;4000;1;0;0;0;0;0;14.258610725402832;100;0
11319;0;1;0;0;0;0;0;1;1;0;3192;0;4000;1;0;0;0;0;0;14.255950927734375;100;0
11329;0;1;0;0;0;0;0;1;1;0;3192;0;4000;1;0;0;0;0;0;14.253291130065918;100;0
11340;0;1;0;0;0;0;0;1;1;0;3192;0;4000;1;0;0;0;0;0;14.250631332397461;100;0
11351;0;1;0;0;0;0;0;1;1;0;3191;0;4000;1;0;0;0;0;0;14.247705459594727;100;0
11361;0;1;0;0;0;0;0;1;1;0;3191;0;4000;1;0;0;0;0;0;14.244780540466309;100;0
11371;0;1;0;0;0;0;0;1;1;0;3191;0;4000;1;0;0;0;0;0;14.242121696472168;100;0
11381;0;1;0;0;0;0;0;1;1;0;3191;0;4000;1;0;0;0;0;0;14.239462852478027;100;0
11391;0;1;0;0;0;0;0;1;1;0;3191;0;4000;1;0;0;0;0;0;14.236804008483887;100;0
11402;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.234145164489746;100;0
11413;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.231221199035645;100;0
11423;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.228297233581543;100;0
11434;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.222715377807617;100;0
11445;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.222715377807617;100;0
11455;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.217133522033691;100;0
11466;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.217133522033691;100;0
11477;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.214210510253906;100;0
11487;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.211287498474121;100;0
11497;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.208630561828613;100;0
11508;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.205973625183105;100;0
11519;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.20305061340332;100;0
11530;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.200127601623535;100;0
11540;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.19720458984375;100;0
11551;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.194547653198242;100;0
11562;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.188701629638672;100;0
11572;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.186044692993164;100;0
11584;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.186044692993164;100;0
11594;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.182856559753418;100;0
11605;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.177277565002441;100;0
11616;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.174355506896973;100;0
11627;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.171433448791504;100;0
11637;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.171433448791504;100;0
11647;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.168776512145996;100;0
11657;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.166119575500488;100;0
11668;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.16346263885498;100;0
11678;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.160540580749512;100;0
11689;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.157883644104004;100;0
11701;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.154961585998535;100;0
11712;0;1;0;0;0;0;0;1;1;0;3188;0;4000;1;0;0;0;0;0;14.151773452758789;100;0
11723;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.14885139465332;100;0
11733;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.145928382873535;100;0
11744;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.143271446228027;100;0
11754;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.140348434448242;100;0
11764;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.137691497802734;100;0
11774;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.135034561157227;100;0
11785;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.132377624511719;100;0
11795;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.129454612731934;100;0
11804;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.126797676086426;100;0
11815;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.124405860900879;100;0
11826;0;1;0;0;0;0;0;1;1;0;3189;0;4000;1;0;0;0;0;0;14.121482849121094;100;0
11837;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.118559837341309;100;0
11848;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.115635871887207;100;0
11858;0;1;0;0;0;0;0;1;1;0;3190;0;4000;1;0;0;0;0;0;14.112711906433105;100;0
11868;0;0;1;0;0;0;1;1;1;0;3189;0;1000;1;0;0;0;0;0;4.9973416328430176;100;0
11879;0;0;1;0;0;0;1;1;1;0;3186;0;1000;1;0;0;0;0;0;4.9946842193603516;100;0
11890;0;0;1;0;0;0;1;1;1;0;3182;0;1000;1;0;0;0;0;0;4.9917640686035156;100;0
11900;0;0;1;0;0;0;1;1;1;0;3178;0;1000;1;0;0;0;0;0;4.9888472557067871;100;0
11911;0;0;1;0;0;0;1;1;1;0;3172;0;1000;1;0;0;0;0;0;4.986198902130127;100;0
11922;0;0;1;0;0;0;1;1;1;0;3164;0;1000;1;0;0;0;0;0;4.9832911491394043;100;0
11933;0;0;1;0;0;0;1;1;1;0;3156;0;1000;1;0;0;0;0;0;4.9803910255432129;100;0
11944;0;0;1;0;0;0;1;1;1;0;3156;0;1000;1;0;0;0;0;0;4.9774980545043945;100;0
11955;0;0;1;0;0;0;1;1;1;0;3137;0;1000;1;0;0;0;0;0;4.9746131896972656;100;0
11967;0;0;1;0;0;0;1;1;1;0;3125;0;1000;1;0;0;0;0;0;4.9717378616333008;100;0
11977;0;0;1;0;0;0;1;1;1;0;3115;0;1000;1;0;0;0;0;0;4.9660172462463379;100;0
11987;0;0;1;0;0;0;1;1;1;0;3104;0;1000;1;0;0;0;0;0;4.9660172462463379;100;0
11998;0;0;1;0;0;0;1;1;1;0;3091;0;1000;1;0;0;0;0;0;4.9634308815002441;100;0
12009;0;0;1;0;0;0;1;1;1;0;3078;0;1000;1;0;0;0;0;0;4.9605975151062012;100;0
12019;0;0;1;0;0;0;1;1;1;0;3066;0;1000;1;0;0;0;0;0;4.9577760696411133;100;0
12029;0;0;1;0;0;0;1;1;1;0;3053;0;1000;1;0;0;0;0;0;4.9552211761474609;100;0
12040;0;0;1;0;0;0;1;1;1;0;3038;0;1000;1;0;0;0;0;0;4.9526772499084473;100;0
12051;0;0;1;0;0;0;1;1;1;0;3023;0;1000;1;0;0;0;0;0;4.949892520904541;100;0
12061;0;0;1;0;0;0;1;1;1;0;3009;0;1000;1;0;0;0;0;0;4.9471216201782227;100;0
12071;0;0;1;0;0;0;1;1;1;0;2994;0;1000;1;0;0;0;0;0;4.9446144104003906;100;0
12082;0;0;1;0;0;0;1;1;1;0;2994;0;1000;1;0;0;0;0;0;4.9421195983886719;100;0
12092;0;0;1;0;0;0;1;1;1;0;2963;0;1000;1;0;0;0;0;0;4.939389705657959;100;0
12103;0;0;1;0;0;0;1;1;1;0;2946;0;1000;1;0;0;0;0;0;4.9369206428527832;100;0
12113;0;0;1;0;0;0;1;1;1;0;2930;0;1000;1;0;0;0;0;0;4.9342203140258789;100;0
12123;0;0;1;0;0;0;1;1;1;0;2914;0;1000;1;0;0;0;0;0;4.9317789077758789;100;0
12133;0;0;1;0;0;0;1;1;1;0;2898;0;1000;1;0;0;0;0;0;4.9293508529663086;100;0
12144;0;0;1;0;0;0;1;1;1;0;2880;0;1000;1;0;0;0;0;0;4.926936149597168;100;0
12155;0;0;1;0;0;0;1;1;1;0;2861;0;1000;1;0;0;0;0;0;4.9242963790893555;100;0
12166;0;0;1;0;0;0;1;1;1;0;2842;0;1000;1;0;0;0;0;0;4.9216737747192383;100;0
12177;0;0;1;0;0;0;1;1;1;0;2842;0;1000;1;0;0;0;0;0;4.9190688133239746;100;0
12187;0;0;1;0;0;0;1;1;1;0;2822;0;1000;1;0;0;0;0;0;4.9164819717407227;100;0
12198;0;0;1;0;0;0;1;1;1;0;2783;0;1000;1;0;0;0;0;0;4.9141464233398438;100;0
12208;0;0;1;0;0;0;1;1;1;0;2783;0;1000;1;0;0;0;0;0;4.911595344543457;100;0
12219;0;0;1;0;0;0;1;1;1;0;2744;0;1000;1;0;0;0;0;0;4.9092912673950195;100;0
12229;0;0;1;0;0;0;1;1;1;0;2725;0;1000;1;0;0;0;0;0;4.906775951385498;100;0
12240;0;0;1;0;0;0;1;1;1;0;2725;0;1000;1;0;0;0;0;0;4.9045052528381348;100;0
12250;0;0;1;0;0;0;1;1;1;0;2686;0;1000;1;0;0;0;0;0;4.9020256996154785;100;0
12260;0;0;1;0;0;0;1;1;1;0;2666;0;1000;1;0;0;0;0;0;4.899787425994873;100;0
12271;0;0;1;0;0;0;1;1;1;0;2645;0;1000;1;0;0;0;0;0;4.8975658416748047;100;0
12281;0;0;1;0;0;0;1;1;1;0;2645;0;1000;1;0;0;0;0;0;4.8951411247253418;100;0
12291;0;0;1;0;0;0;1;1;1;0;2607;0;1000;1;0;0;0;0;0;4.8929529190063477;100;0
12302;0;0;1;0;0;0;1;1;1;0;2585;0;1000;1;0;0;0;0;0;4.8907804489135742;100;0
12312;0;0;1;0;0;0;1;1;1;0;2566;0;1000;1;0;0;0;0;0;4.8884110450744629;100;0
12323;0;0;1;0;0;0;1;1;1;0;2544;0;1000;1;0;0;0;0;0;4.8839411735534668;100;0
12334;0;0;1;0;0;0;1;1;1;0;2522;0;1000;1;0;0;0;0;0;4.8839411735534668;100;0
12344;0;0;1;0;0;0;1;1;1;0;2522;0;1000;1;0;0;0;0;0;4.881629467010498;100;0
12355;0;0;1;0;0;0;1;1;1;0;2481;0;1000;1;0;0;0;0;0;4.8795437812805176;100;0
12366;0;0;1;0;0;0;1;1;1;0;2459;0;1000;1;0;0;0;0;0;4.8772697448730469;100;0
12378;0;0;1;0;0;0;1;1;1;0;2435;0;1000;1;0;0;0;0;0;4.8750157356262207;100;0
12389;0;0;1;0;0;0;1;1;1;0;2413;0;1000;1;0;0;0;0;0;4.8725810050964355;100;0
12399;0;0;1;0;0;0;1;1;1;0;2393;0;1000;1;0;0;0;0;0;4.8703689575195313;100;0
12410;0;0;1;0;0;0;1;1;1;0;2371;0;1000;1;0;0;0;0;0;4.8683748245239258;100;0
12420;0;0;1;0;0;0;1;1;1;0;2351;0;1000;1;0;0;0;0;0;4.8662014007568359;100;0
12431;0;0;1;0;0;0;1;1;1;0;2329;0;1000;1;0;0;0;0;0;4.8642420768737793;100;0
12442;0;0;1;0;0;0;1;1;1;0;2307;0;1000;1;0;0;0;0;0;4.859992504119873;100;0
12452;0;0;1;0;0;0;1;1;1;0;2287;0;1000;1;0;0;0;0;0;4.859992504119873;100;0
12463;0;0;1;0;0;0;1;1;1;0;2265;0;1000;1;0;0;0;0;0;4.8580865859985352;100;0
12473;0;0;1;0;0;0;1;1;1;0;2244;0;1000;1;0;0;0;0;0;4.8560104370117188;100;0
12483;0;0;1;0;0;0;1;1;1;0;2224;0;1000;1;0;0;0;0;0;4.8541402816772461;100;0
12495;0;0;1;0;0;0;1;1;1;0;2200;0;1000;1;0;0;0;0;0;4.8522868156433105;100;0
12506;0;0;1;0;0;0;1;1;1;0;2178;0;1000;1;0;0;0;0;0;4.8500866889953613;100;0
12516;0;0;1;0;0;0;1;1;1;0;2158;0;1000;1;0;0;0;0;0;4.8480901718139648;100;0
12526;0;0;1;0;0;0;1;1;1;0;2138;0;1000;1;0;0;0;0;0;4.8462920188903809;100;0
12536;0;0;1;0;0;0;1;1;1;0;2117;0;1000;1;0;0;0;0;0;4.844510555267334;100;0
12548;0;0;1;0;0;0;1;1;1;0;2117;0;1000;1;0;0;0;0;0;4.8427462577819824;100;0
12559;0;0;1;0;0;0;1;1;1;0;2071;0;1000;1;0;0;0;0;0;4.8406534194946289;100;0
12570;0;0;1;0;0;0;1;1;1;0;2049;0;1000;1;0;0;0;0;0;4.8387551307678223;100;0
12581;0;0;1;0;0;0;1;1;1;0;2027;0;1000;1;0;0;0;0;0;4.83687686920166;100;0
12592;0;0;1;0;0;0;1;1;1;0;2004;0;1000;1;0;0;0;0;0;4.8350186347961426;100;0
12602;0;0;1;0;0;0;1;1;1;0;1984;0;1000;1;0;0;0;0;0;4.8331818580627441;100;0
12613;0;0;1;0;0;0;1;1;1;0;1984;0;1000;1;0;0;0;0;0;4.8315286636352539;100;0
12624;0;0;1;0;0;0;1;1;1;0;1962;0;1000;1;0;0;0;0;0;4.8297300338745117;100;0
12634;0;0;1;0;0;0;1;1;1;0;1920;0;1000;1;0;0;0;0;0;4.8279519081115723;100;0
12646;0;0;1;0;0;0;1;1;1;0;1895;0;1000;1;0;0;0;0;0;4.8263521194458008;100;0
12656;0;0;1;0;0;0;1;1;1;0;1875;0;1000;1;0;0;0;0;0;4.8244571685791016;100;0
12667;0;0;1;0;0;0;1;1;1;0;1853;0;1000;1;0;0;0;0;0;4.82289457321167;100;0
12678;0;0;1;0;0;0;1;1;1;0;1831;0;1000;1;0;0;0;0;0;4.82119607925415;100;0
12688;0;0;1;0;0;0;1;1;1;0;1811;0;1000;1;0;0;0;0;0;4.8195176124572754;100;0
12699;0;0;1;0;0;0;1;1;1;0;1789;0;1000;1;0;0;0;0;0;4.8180084228515625;100;0
12708;0;0;1;0;0;0;1;1;1;0;1789;0;1000;1;0;0;0;0;0;4.816368579864502;100;0
12719;0;0;1;0;0;0;1;1;1;0;1749;0;1000;1;0;0;0;0;0;4.8150405883789063;100;0
12729;0;0;1;0;0;0;1;1;1;0;1729;0;1000;1;0;0;0;0;0;4.8134374618530273;100;0
12740;0;0;1;0;0;0;1;1;1;0;1707;0;1000;1;0;0;0;0;0;4.8119964599609375;100;0
12751;0;0;1;0;0;0;1;1;1;0;1684;0;1000;1;0;0;0;0;0;4.810431957244873;100;0
12762;0;0;1;0;0;0;1;1;1;0;1662;0;1000;1;0;0;0;0;0;4.8088884353637695;100;0
12771;0;0;1;0;0;0;1;1;1;0;1644;0;1000;1;0;0;0;0;0;4.8073649406433105;100;0
12782;0;0;1;0;0;0;1;1;1;0;1623;0;1000;1;0;0;0;0;0;4.8061318397521973;100;0
12793;0;0;1;0;0;0;1;1;1;0;1601;0;1000;1;0;0;0;0;0;4.8046441078186035;100;0
12803;0;0;1;0;0;0;1;1;1;0;1581;0;1000;1;0;0;0;0;0;4.8031764030456543;100;0
12814;0;0;1;0;0;0;1;1;1;0;1559;0;1000;1;0;0;0;0;0;4.8018589019775391;100;0
12825;0;0;1;0;0;0;1;1;1;0;1537;0;1000;1;0;0;0;0;0;4.8004298210144043;100;0
12835;0;0;1;0;0;0;1;1;1;0;1517;0;1000;1;0;0;0;0;0;4.7990207672119141;100;0
12847;0;0;1;0;0;0;1;1;1;0;1493;0;1000;1;0;0;0;0;0;4.7977566719055176;100;0
12858;0;0;1;0;0;0;1;1;1;0;1493;0;1000;1;0;0;0;0;0;4.7962636947631836;100;0
12869;0;0;1;0;0;0;1;1;1;0;1449;0;1000;1;0;0;0;0;0;4.7949151992797852;100;0
12881;0;0;1;0;0;0;1;1;1;0;1426;0;1000;1;0;0;0;0;0;4.7935872077941895;100;0
12892;0;0;1;0;0;0;1;1;1;0;1404;0;1000;1;0;0;0;0;0;4.7921614646911621;100;0
12901;0;0;1;0;0;0;1;1;1;0;1386;0;1000;1;0;0;0;0;0;4.7908744812011719;100;0
12911;0;0;1;0;0;0;1;1;1;0;1366;0;1000;1;0;0;0;0;0;4.7898349761962891;100;0
12922;0;0;1;0;0;0;1;1;1;0;1344;0;1000;1;0;0;0;0;0;4.7886967658996582;100;0
12933;0;0;1;0;0;0;1;1;1;0;1323;0;1000;1;0;0;0;0;0;4.7874646186828613;100;0
12943;0;0;1;0;0;0;1;1;1;0;1303;0;1000;1;0;0;0;0;0;4.7862520217895508;100;0
12954;0;0;1;0;0;0;1;1;1;0;1281;0;1000;1;0;0;0;0;0;4.7851662635803223;100;0
12964;0;0;1;0;0;0;1;1;1;0;1262;0;1000;1;0;0;0;0;0;4.7839922904968262;100;0
12974;0;0;1;0;0;0;1;1;1;0;1242;0;1000;1;0;0;0;0;0;4.7819061279296875;100;0
12985;0;0;1;0;0;0;1;1;1;0;1220;0;1000;1;0;0;0;0;0;4.7819061279296875;100;0
12995;0;0;1;0;0;0;1;1;1;0;1201;0;1000;1;0;0;0;0;0;4.7807879447937012;100;0
13005;0;0;1;0;0;0;1;1;1;0;1181;0;1000;1;0;0;0;0;0;4.7788028717041016;100;0
13016;0;0;1;0;0;0;1;1;1;0;1159;0;1000;1;0;0;0;0;0;4.7788028717041016;100;0
13026;0;0;1;0;0;0;1;1;1;0;1140;0;1000;1;0;0;0;0;0;4.777740478515625;100;0
13037;0;0;1;0;0;0;1;1;1;0;1118;0;1000;1;0;0;0;0;0;4.7767906188964844;100;0
13048;0;0;1;0;0;0;1;1;1;0;1097;0;1000;1;0;0;0;0;0;4.7757658958435059;100;0
13058;0;0;1;0;0;0;1;1;1;0;1077;0;1000;1;0;0;0;0;0;4.7747602462768555;100;0
13067;0;0;1;0;0;0;1;1;1;0;1061;0;1000;1;0;0;0;0;0;4.7738628387451172;100;0
13078;0;0;1;0;0;0;1;1;1;0;1042;0;1000;1;0;0;0;0;0;4.7730669975280762;100;0
13089;0;0;1;0;0;0;1;1;1;0;1024;0;1000;1;0;0;0;0;0;4.7721118927001953;100;0
13099;0;0;1;0;0;0;1;1;1;0;1010;0;1000;1;0;0;0;0;0;4.7711734771728516;100;0
13109;0;0;1;0;0;0;1;1;1;0;996;0;1000;1;0;0;0;0;0;4.770331859588623;100;0
13120;0;0;1;0;0;0;1;1;1;0;981;0;1000;1;0;0;0;0;0;4.7695016860961914;100;0
13131;0;0;1;0;0;0;1;1;1;0;968;0;1000;1;0;0;0;0;0;4.76860237121582;100;0
13142;0;0;1;0;0;0;1;1;1;0;956;0;1000;1;0;0;0;0;0;4.7677149772644043;100;0
13151;0;0;1;0;0;0;1;1;1;0;956;0;1000;1;0;0;0;0;0;4.766838550567627;100;0
