Timestamp_ms;GVL_Troubleshooting.G_CycleSemiAuto.Idx206_Step;GVL_Troubleshooting.G_CycleSemiAuto.Idx104_DeadmanArmed;GVL_Troubleshooting.G_CycleSemiAuto.Idx105_MancheDeflechi;PRG_04_Treuils_Benne.Data.WinchM1State.Position_M;PRG_04_Treuils_Benne.Data.WinchM2State.Position_M;PRG_02_Acquisition.Data.EncoderM1.Measurement.Speed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.Speed_Mps;GVL_Troubleshooting.G_CycleSemiAuto.Idx307_M1SpeedStepApplied;GVL_Troubleshooting.G_CycleSemiAuto.Idx308_M2SpeedStepApplied;GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx209_ArbitratedDirection;GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx209_ArbitratedDirection;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangeDelayElapsed;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangeDelayElapsed;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx415_MotorRequest;GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx415_MotorRequest;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx416_RestartRequired;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx406_FinalInterlockReason;GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx302_SafeStopActive;PRG_06_Outputs.Data.ContactorMismatch;PRG_04_Treuils_Benne.SyncState.SyncDeviationWarn;GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx501_CmdRelayAscent_RQ;GVL_Troubleshooting.J_LevageUnitaireM2.Outputs_500.Idx501_CmdRelayAscent_RQ;GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx505_CmdBrakeRelease_RQ;GVL_Troubleshooting.J_LevageUnitaireM2.Outputs_500.Idx505_CmdBrakeRelease_RQ;GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx103_ContactorsReleased_DI;GVL_Troubleshooting.J_LevageUnitaireM2.Inputs_100.Idx103_ContactorsReleased_DI
61353;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61404;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61453;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61503;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61553;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61603;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61653;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61703;11;1;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
61753;11;1;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
61803;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
61853;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
61903;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
61953;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
62003;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
62054;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
62103;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
62154;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
62203;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62253;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62303;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62353;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62403;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62453;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62503;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62553;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62603;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62653;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62703;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62754;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62803;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62853;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62903;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
62953;11;0;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
63003;11;1;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
63053;11;1;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
63103;11;1;0;-7.669189453125;7.3251953125;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
63153;11;1;1;-7.669189453125;7.3251953125;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;1;1
63203;11;1;1;-7.669189453125;7.3251953125;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63253;11;1;1;-7.669189453125;7.325439453125;0;0.0033333334140479565;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63303;11;1;1;-7.66845703125;7.326171875;0.013333333656191826;0.013333333656191826;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63353;11;1;1;-7.665283203125;7.327880859375;0.063333332538604736;0.030000001192092896;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63403;11;1;1;-7.658447265625;7.330810546875;0.12000000476837158;0.046666666865348816;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63453;11;1;1;-7.649169921875;7.333984375;0.17000000178813934;0.060000002384185791;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63503;11;1;1;-7.63671875;7.338623046875;0.21666666865348816;0.076666668057441711;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63553;11;1;1;-7.622802734375;7.343505859375;0.25333333015441895;0.090000003576278687;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63603;11;1;1;-7.60595703125;7.349853515625;0.28666669130325317;0.10999999940395355;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63653;11;1;1;-7.588623046875;7.357177734375;0.31333336234092712;0.13000001013278961;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63703;11;1;1;-7.56884765625;7.366455078125;0.3333333432674408;0.16000001132488251;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63753;11;1;1;-7.550048828125;7.376708984375;0.34666669368743896;0.1900000125169754;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63803;11;1;1;-7.52880859375;7.389892578125;0.35666665434837341;0.22666667401790619;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63853;11;1;1;-7.5087890625;7.404052734375;0.36333334445953369;0.26000002026557922;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63903;11;1;1;-7.486572265625;7.421630859375;0.37000000476837158;0.29666668176651;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
63953;11;1;1;-7.4658203125;7.43994140625;0.38000002503395081;0.3333333432674408;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64003;11;1;1;-7.44287109375;7.4619140625;0.3866666853427887;0.37000000476837158;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64053;11;1;1;-7.421142578125;7.48388671875;0.39333334565162659;0.40333333611488342;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64103;11;1;1;-7.3974609375;7.509765625;0.40000000596046448;0.43666666746139526;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64153;11;1;1;-7.375;7.53515625;0.40666666626930237;0.46666666865348816;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64203;11;1;1;-7.350341796875;7.564208984375;0.41333335638046265;0.48999997973442078;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64253;11;1;1;-7.3271484375;7.59228515625;0.42333331704139709;0.50999999046325684;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64303;11;1;1;-7.30126953125;7.623779296875;0.43666666746139526;0.53000003099441528;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64353;11;1;1;-7.275390625;7.65478515625;0.476666659116745;0.56999999284744263;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64403;11;1;1;-7.244384765625;7.690673828125;0.52666670083999634;0.6066666841506958;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64453;11;1;1;-7.21337890625;7.7255859375;0.56666666269302368;0.63666665554046631;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64503;11;1;1;-7.17724609375;7.764892578125;0.6066666841506958;0.6600000262260437;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64553;11;1;1;-7.14208984375;7.802490234375;0.643333375453949;0.68333333730697632;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64604;11;1;1;-7.101318359375;7.84423828125;0.68666666746139526;0.70333331823349;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64653;11;1;1;-7.06201171875;7.8837890625;0.72333335876464844;0.72000002861022949;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64705;11;1;1;-7.01708984375;7.927978515625;0.75666671991348267;0.74000000953674316;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64753;11;1;1;-6.9736328125;7.9697265625;0.79000002145767212;0.76000005006790161;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64803;11;1;1;-6.925048828125;8.01611328125;0.81666666269302368;0.77999997138977051;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64853;11;1;1;-6.878662109375;8.059814453125;0.84333336353302;0.800000011920929;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64903;11;1;1;-6.82763671875;8.1083984375;0.86000001430511475;0.81666666269302368;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
64953;11;1;1;-6.779541015625;8.154296875;0.87666672468185425;0.83333331346511841;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65004;11;1;1;-6.726806640625;8.204833984375;0.88666665554046631;0.85000002384185791;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65053;11;1;1;-6.67724609375;8.252685546875;0.89999997615814209;0.86666667461395264;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65103;11;1;1;-6.623291015625;8.305419921875;0.9100000262260437;0.88666665554046631;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65153;11;1;1;-6.57275390625;8.355224609375;0.92000001668930054;0.90333336591720581;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65203;11;1;1;-6.517333984375;8.41015625;0.93000000715255737;0.92000001668930054;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65253;11;1;1;-6.4658203125;8.461669921875;0.93666666746139526;0.93666666746139526;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65303;11;1;1;-6.409912109375;8.518310546875;0.94333338737487793;0.95333331823349;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65353;11;1;1;-6.357666015625;8.5712890625;0.949999988079071;0.96333330869674683;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65403;11;1;1;-6.301025390625;8.629150390625;0.95333331823349;0.97333335876464844;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65453;11;1;1;-6.248046875;8.682861328125;0.96333330869674683;0.97999995946884155;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65503;11;1;1;-6.190185546875;8.74169921875;0.97000002861022949;0.98666667938232422;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65553;11;1;1;-6.136474609375;8.796142578125;0.97999995946884155;0.99000000953674316;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65603;11;1;1;-6.07763671875;8.85546875;0.98666667938232422;0.996666669845581;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65653;11;1;1;-6.02294921875;8.91064453125;0.99333339929580688;1.0033333301544189;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65703;11;1;1;-5.96337890625;8.97021484375;1;1;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65753;11;1;1;-5.907958984375;9.025390625;1.0066666603088379;1;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65803;11;1;1;-5.84765625;9.085693359375;1.0166666507720947;1.0133333206176758;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65854;11;1;1;-5.79150390625;9.141357421875;1.0199999809265137;1.0099999904632568;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65903;11;1;1;-5.73046875;9.20166015625;1.0266667604446411;1.0099999904632568;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
65953;12;1;1;-5.673828125;9.258056640625;1.0299999713897705;1.0199999809265137;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66003;12;1;1;-5.6123046875;9.31884765625;1.0333333015441895;1.0199999809265137;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66053;12;1;1;-5.555419921875;9.375244140625;1.0366666316986084;1.0233333110809326;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66103;12;1;1;-5.493408203125;9.436767578125;1.0366666316986084;1.0333333015441895;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66154;12;1;1;-5.436279296875;9.493896484375;1.0400000810623169;1.0366666316986084;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66203;12;1;1;-5.374267578125;9.5556640625;1.0400000810623169;1.0366666316986084;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66254;12;1;1;-5.31689453125;9.613037109375;1.0433334112167358;1.0433334112167358;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66303;12;1;1;-5.254638671875;9.675048828125;1.0433334112167358;1.0433334112167358;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66354;12;1;1;-5.197265625;9.732666015625;1.0466666221618652;1.0466666221618652;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66403;12;1;1;-5.135009765625;9.79541015625;1.0466666221618652;1.0499999523162842;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66454;12;1;1;-5.077392578125;9.85302734375;1.0466666221618652;1.0499999523162842;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66503;12;1;1;-5.0146484375;9.915771484375;1.0499999523162842;1.0533334016799927;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66553;12;1;1;-4.95703125;9.9736328125;1.0499999523162842;1.0533334016799927;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66603;12;1;1;-4.89404296875;10.036376953125;1.0533334016799927;1.0533334016799927;2;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66653;12;1;1;-4.836181640625;10.094482421875;1.0533334016799927;1.0566667318344116;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66703;12;1;1;-4.773193359375;10.1572265625;1.0566667318344116;1.0533334016799927;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66753;12;1;1;-4.715087890625;10.21533203125;1.0566667318344116;1.0566667318344116;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66803;12;1;1;-4.652099609375;10.2783203125;1.0566667318344116;1.0533334016799927;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66854;12;1;1;-4.59375;10.33642578125;1.0600000619888306;1.0566667318344116;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66903;12;1;1;-4.530517578125;10.399658203125;1.0600000619888306;1.0566667318344116;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
66953;12;1;1;-4.47216796875;10.457763671875;1.0600000619888306;1.0566667318344116;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67003;12;1;1;-4.408935546875;10.52099609375;1.0600000619888306;1.0600000619888306;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67054;12;1;1;-4.3505859375;10.579345703125;1.0600000619888306;1.0600000619888306;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67103;12;1;1;-4.287353515625;10.642578125;1.06333327293396;1.06333327293396;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67153;12;1;1;-4.227783203125;10.7021484375;1.0800000429153442;1.0833333730697632;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67203;12;1;1;-4.162353515625;10.767578125;1.1000000238418579;1.1000000238418579;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67253;12;1;1;-4.101318359375;10.8291015625;1.1133333444595337;1.1166666746139526;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67303;12;1;1;-4.034423828125;10.896240234375;1.1233333349227905;1.1266666650772095;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67353;12;1;1;-3.97216796875;10.958984375;1.1333333253860474;1.1433333158493042;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67403;12;1;1;-3.904052734375;11.02734375;1.1433333158493042;1.1466667652130127;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67453;12;1;1;-3.840576171875;11.091064453125;1.1533334255218506;1.1599999666213989;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67503;12;1;1;-3.771240234375;11.160400390625;1.1633334159851074;1.1633334159851074;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67553;12;1;1;-3.706787109375;11.224609375;1.1700000762939453;1.1666666269302368;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67603;12;1;1;-3.63671875;11.294921875;1.1766666173934937;1.1766666173934937;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67653;12;1;1;-3.57177734375;11.359619140625;1.1800000667572021;1.1766666173934937;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67703;12;1;1;-3.501220703125;11.429931640625;1.18666672706604;1.1800000667572021;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67753;12;1;1;-3.435791015625;11.495361328125;1.190000057220459;1.18666672706604;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67803;12;1;1;-3.36474609375;11.56591796875;1.1933332681655884;1.18666672706604;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67853;12;1;1;-3.298583984375;11.632080078125;1.2066667079925537;1.2033333778381348;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67903;12;1;1;-3.2255859375;11.704833984375;1.2266666889190674;1.2233333587646484;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
67953;12;1;1;-3.15771484375;11.7724609375;1.2366667985916138;1.2333333492279053;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68003;12;1;1;-3.083740234375;11.8466796875;1.2433333396911621;1.2433333396911621;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68053;12;1;1;-3.01513671875;11.915283203125;1.2466666698455811;1.2533334493637085;4;4;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68103;12;1;1;-2.940673828125;11.990234375;1.2533334493637085;1.2566666603088379;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68153;12;1;1;-2.871337890625;12.0595703125;1.2599999904632568;1.2633334398269653;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68203;12;1;1;-2.796142578125;12.135009765625;1.2633334398269653;1.2666666507720947;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68253;12;1;1;-2.7265625;12.204833984375;1.2666666507720947;1.2700001001358032;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68303;12;1;1;-2.65087890625;12.2802734375;1.2666666507720947;1.2666666507720947;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68353;12;1;1;-2.5810546875;12.35009765625;1.2700001001358032;1.2700001001358032;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68403;12;1;1;-2.505615234375;12.42578125;1.2700001001358032;1.2666666507720947;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68453;12;1;1;-2.435791015625;12.49560546875;1.2700001001358032;1.2700001001358032;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68503;12;1;1;-2.35986328125;12.5712890625;1.2733333110809326;1.2700001001358032;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68553;12;1;1;-2.289794921875;12.6416015625;1.28000009059906;1.28000009059906;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68604;12;1;1;-2.21240234375;12.71923828125;1.2999999523162842;1.3033334016799927;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68653;12;1;1;-2.140380859375;12.79150390625;1.309999942779541;1.3166667222976685;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68703;12;1;1;-2.061767578125;12.870361328125;1.3166667222976685;1.3233333826065063;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68753;12;1;1;-1.989013671875;12.943115234375;1.3233333826065063;1.3200000524520874;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68804;12;1;1;-1.91015625;13.0224609375;1.3266665935516357;1.3266665935516357;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68853;12;1;1;-1.837158203125;13.095703125;1.3300000429153442;1.3333333730697632;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68903;12;1;1;-1.7578125;13.175048828125;1.3300000429153442;1.3333333730697632;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
68953;12;1;1;-1.6845703125;13.248046875;1.3300000429153442;1.3333333730697632;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
69003;12;1;1;-1.60546875;13.327392578125;1.3300000429153442;1.3300000429153442;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
69053;12;1;1;-1.532470703125;13.400390625;1.3300000429153442;1.3300000429153442;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
69103;12;1;1;-1.453369140625;13.479736328125;1.3266665935516357;1.3300000429153442;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
69153;12;1;1;-1.38037109375;13.552978515625;1.3266665935516357;1.3300000429153442;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
69203;12;1;1;-1.30126953125;13.632080078125;1.3266665935516357;1.3266665935516357;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
69253;12;1;1;-1.228271484375;13.705078125;1.3266665935516357;1.3300000429153442;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
69304;12;1;1;-1.1494140625;13.7841796875;1.3266665935516357;1.3300000429153442;5;5;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0
