Timestamp_ms;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;M2TreuilBenne.State.Position_M;Modes.Cmd.SelJoystickWinch;M2TreuilBenne.Bucket.State.DeltaPosition_M;M1_BrakeIsOpen_DI;M1_BrakeRelease_RQ;M1_RelayAscent_RQ;M1_RelayDescent_RQ;M1_SpeedContactor_1_DQ;M1_SpeedContactor_2_DQ;M1_SpeedContactor_3_DQ;M1_SpeedContactor_4_DQ;M2_BrakeIsOpen_DI;M2_BrakeRelease_RQ;M2_RelayAscent_Close_RQ;M2_RelayDescent_Open_RQ;M2_SpeedContactor_1_DQ;M2_SpeedContactor_2_DQ;M2_SpeedContactor_3_DQ;M2_SpeedContactor_4_DQ;M1_M2_KoboldMeasureEnable_RQ;PRG_02_Acquisition.HwIn.Machine.M1_M2_KoboldBottomTouch_DI;JOY1Joystick.State.RawY;PRG_02_Acquisition.instJoystick.AxisCmdY.SpeedTgt;COD1_PresettTrigCmd;COD1_PresetValue;COD1_PosValue;PRG_02_Acquisition.instJoystick.ArmingPermit;PRG_02_Acquisition.instJoystick.ArmingPermitDenied;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_06_Outputs.Data.SyncContactorDiag.RelayFwdMismatch;M1M2Sync.State.Error;M1M2Sync.State.ErrorId;M1TreuilRetenue.State.Error;M1TreuilRetenue.State.ErrorId;M1TreuilRetenue.Safety.Error;M1TreuilRetenue.Safety.ErrorId;M2TreuilBenne.State.Error;M2TreuilBenne.State.ErrorId;M2TreuilBenne.Safety.Error;M2TreuilBenne.Safety.ErrorId;M2_TensionedCable_DI;M1M2_TopPositionFree_DI;M1TreuilRetenue.State.MeasuredSpeed_Mps;M2TreuilBenne.State.MeasuredSpeed_Mps;M1M2Sync.State.DeltaPos_M;PRG_02_Acquisition.Data.EncoderM1.Measurement.SignedSpeed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.SignedSpeed_Mps;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit;PRG_04_Treuils_Benne.Data.WinchM1State.CommandedAscent;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangeDelayElapsed;PRG_04_Treuils_Benne.instWinchM1.DirectionInterlock.EnableRising;PRG_04_Treuils_Benne.Data.WinchM2State.CommandedAscent;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangeDelayElapsed
36965;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3086;38.280002593994141;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;517;0;0;0;0
37064;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2816;43.680000305175781;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;612;0;0;0;0
37166;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2421;51.580001831054688;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;716;0;0;0;0
37265;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1926;61.479995727539063;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;819;0;0;0;0
37368;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1695;66.0999984741211;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;916;0;0;0;0
37468;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1510;69.800003051757813;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1022;0;0;0;0
37570;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1258;74.839996337890625;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1119;0;0;0;0
37670;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;925;81.5;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1216;0;0;0;0
37770;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460;90.800003051757813;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1321;0;0;0;0
37871;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;97.879997253417969;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1416;0;0;0;0
37971;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1522;0;0;0;0
38072;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;50;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1626;0;0;0;0
38172;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4750;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
38271;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
38371;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
38472;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
38572;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
38674;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
38774;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
38875;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
38976;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
39077;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
39177;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
39277;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4649;7.0200004577636719;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;10;0;0;0;0
39376;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4164;16.719999313354492;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;116;0;0;0;0
39477;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3892;22.159999847412109;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;211;0;0;0;0
39578;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3717;25.659999847412109;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;318;0;0;0;0
39678;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3474;30.520000457763672;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;417;0;0;0;0
39780;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3150;37;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;511;0;0;0;0
39880;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2695;46.099998474121094;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;616;0;0;0;0
39980;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2300;54.000003814697266;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;711;0;0;0;0
40080;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2155;56.900001525878906;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;819;0;0;0;0
40182;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1939;61.220001220703125;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;915;0;0;0;0
40280;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1604;67.919998168945313;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1021;0;0;0;0
40383;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1217;75.660003662109375;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1116;0;0;0;0
40482;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;692;86.159996032714844;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1221;0;0;0;0
40584;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;584;88.319999694824219;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1316;0;0;0;0
40684;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369;92.6199951171875;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1420;0;0;0;0
40785;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;98.199996948242188;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1515;0;0;0;0
40884;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1620;0;0;0;0
40987;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1727;0;0;0;0
41088;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1823;0;0;0;0
41189;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1929;0;0;0;0
41289;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2022;0;0;0;0
41390;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2128;0;0;0;0
41490;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2225;0;0;0;0
41591;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2328;0;0;0;0
41692;-0.24462890625;0.856689453125;15.856689453125;0;16.101318359375;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.93333333730697632;-1.101318359375;-1;-0.93333333730697632;0;1;0;0;0;0;0;0;0
41792;-0.334716796875;0.773193359375;15.773193359375;0;16.10791015625;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.93333333730697632;-1.10791015625;-1;-0.93333333730697632;0;1;0;0;0;0;0;0;0
41893;-0.4248046875;0.689697265625;15.689697265625;0;16.114501953125;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.93333333730697632;-1.114501953125;-1;-0.93333333730697632;0;1;0;0;0;0;0;0;0
41993;-0.52490234375;0.596923828125;15.596923828125;0;16.121826171875;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.93333333730697632;-1.121826171875;-1;-0.93333333730697632;0;1;0;0;0;0;0;0;0
42094;-0.625;0.504150390625;15.504150390625;0;16.129150390625;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.93333333730697632;-1.129150390625;-1;-0.93333333730697632;0;1;0;0;0;0;0;0;0
42195;-0.729736328125;0.406005859375;15.406005859375;0;16.1357421875;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.1666666269302368;-1.1357421875;-1.25;-1.1666666269302368;0;1;0;0;0;0;0;0;0
42296;-0.854248046875;0.288818359375;15.288818359375;0;16.14306640625;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.1666666269302368;-1.14306640625;-1.25;-1.1666666269302368;0;1;0;0;0;0;0;0;0
42397;-0.978759765625;0.171630859375;15.171630859375;0;16.150390625;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.1666666269302368;-1.150390625;-1.25;-1.1666666269302368;0;1;0;0;0;0;0;0;0
42498;-1.103271484375;0.054443359375;15.054443359375;0;16.15771484375;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.1666666269302368;-1.15771484375;-1.25;-1.1666666269302368;0;1;0;0;0;0;0;0;0
42597;-1.21533203125;-0.051025390625;14.948974609375;0;16.164306640625;0;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.1666666269302368;-1.164306640625;-1.25;-1.1666666269302368;0;1;0;0;0;0;0;0;0
42700;-1.349609375;-0.177001953125;14.822998046875;0;16.172607421875;0;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.3999999761581421;-1.172607421875;-1.5;-1.3999999761581421;0;1;0;0;0;0;0;0;0
42800;-1.483642578125;-0.30224609375;14.69775390625;0;16.181396484375;0;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.3999999761581421;-1.181396484375;-1.5;-1.3999999761581421;0;1;0;0;0;0;0;0;0
42899;-1.632568359375;-0.44140625;14.55859375;0;16.191162109375;0;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.3999999761581421;-1.191162109375;-1.5;-1.3999999761581421;0;1;0;0;0;0;0;0;0
42998;-1.7666015625;-0.566650390625;14.433349609375;0;16.199951171875;0;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.3999999761581421;-1.199951171875;-1.5;-1.3999999761581421;0;1;0;0;0;0;0;0;0
43100;-1.91552734375;-0.705810546875;14.294189453125;0;16.209716796875;0;1;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.3999999761581421;-1.209716796875;-1.5;-1.3999999761581421;0;1;0;0;0;0;0;0;0
43200;-2.05224609375;-0.83349609375;14.16650390625;0;16.21875;0;1;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.21875;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
43301;-2.22802734375;-0.9970703125;14.0029296875;0;16.23095703125;0;1;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.23095703125;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
43401;-2.38623046875;-1.144287109375;13.855712890625;0;16.241943359375;0;1;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.241943359375;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
43503;-2.56201171875;-1.307861328125;13.692138671875;0;16.254150390625;0;1;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.254150390625;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
43604;-2.72021484375;-1.455078125;13.544921875;0;16.26513671875;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.26513671875;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
43702;-2.89599609375;-1.61865234375;13.38134765625;0;16.27734375;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.27734375;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
43804;-3.07177734375;-1.7822265625;13.2177734375;0;16.28955078125;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.28955078125;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
43905;-3.22998046875;-1.929443359375;13.070556640625;0;16.300537109375;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.300537109375;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
44005;-3.40576171875;-2.093017578125;12.906982421875;0;16.312744140625;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.312744140625;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
44105;-3.56396484375;-2.240234375;12.759765625;0;16.32373046875;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.32373046875;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
44206;-3.73974609375;-2.40380859375;12.59619140625;0;16.3359375;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.3359375;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
44307;-3.89794921875;-2.551025390625;12.448974609375;0;16.346923828125;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.346923828125;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
44408;-4.05615234375;-2.6982421875;12.3017578125;0;16.35791015625;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.35791015625;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
44509;-4.23193359375;-2.86181640625;12.13818359375;0;16.3701171875;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.3701171875;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
44609;-4.40771484375;-3.025390625;11.974609375;0;16.38232421875;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.38232421875;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
44709;-4.56591796875;-3.172607421875;11.827392578125;0;16.393310546875;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.393310546875;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
44810;-4.74169921875;-3.336181640625;11.663818359375;0;16.405517578125;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.405517578125;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
44910;-4.89990234375;-3.4833984375;11.5166015625;0;16.41650390625;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.6333333253860474;-1.41650390625;-1.75;-1.6333333253860474;0;1;0;0;0;0;0;0;0
