Timestamp_ms;PRG_03_Modes_Cycle.instCycleSemiAuto.CycleStep;PRG_03_Modes_Cycle.instCycleSemiAuto.Lifecycle.Busy;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForOperator;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForProcess;PRG_03_Modes_Cycle.instCycleSemiAuto.Fault.Error;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_02_Acquisition.Data.Joystick.AtNeutralXY;PRG_02_Acquisition.Data.Joystick.AxisY.Deflection;PRG_02_Acquisition.Data.EncoderM1.Measurement.CablePosM;PRG_02_Acquisition.Data.EncoderM2.Measurement.CablePosM;M1TreuilRetenue.State.StepNumber;M2TreuilBenne.State.StepNumber;M1_M2_KoboldBottomTouch_DI;M1_M2_KoboldMeasureEnable_RQ;M3Translation.State.AtP1;M3Translation.State.AtTremie;M3Translation.State.EstimatedPosM3_M;PRG_04_Treuils_Benne.instWinchStateProjection.InterlockM2.MotorRequest;PRG_06_Outputs.instWinchOutputInterlockM2.MotorRequest;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;IoHw.Out.M1_RelayAscent_RQ;IoHw.Out.M2_RelayAscent_Close_RQ;IoHw.Out.M1_SpeedContactor_1_DQ;IoHw.Out.M2_SpeedContactor_1_DQ;M1_SpeedContactor_3_DQ;M2_SpeedContactor_3_DQ;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit;PRG_05_Translation.TranslationFinalInterlockRequest.ReqTremieSemantic;M3_CommandWord;M3_SetpointFrequencyHz;M3_BrakeRelease_RQ;IoHw.In.Hardware.Operator.JoyXRaw_ANA1;IoHw.In.Hardware.Operator.JoyYRaw_ANA2;M1TreuilRetenue.Safety.ErrorMecaB;M1TreuilRetenue.Safety.ErrorId;IoHw.In.Hardware.Winch.M1_ContactorsReleased_DI;IoHw.In.Hardware.Winch.M2_ContactorsReleased_DI;GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx104_BrakeApplied;IoHw.In.Hardware.Winch.M2_TensionedCable_DI;PRG_07_Supervision.instTroubleshootingView.WinchM2.Safety.ErrorId;PRG_02_Acquisition.instSimBench.MotorIsStalledM1;PRG_02_Acquisition.instSimBench.MotorIsStalledM2
83;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
183;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
285;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
385;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
486;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
586;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
686;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
788;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
888;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
988;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
1090;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
1190;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
1290;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
1390;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
1491;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
1591;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
1692;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
1792;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
1892;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
1992;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
2094;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
2195;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
2297;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
2397;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
2498;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
2597;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
2697;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
2796;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
2897;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
2997;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
3097;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
3197;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
3297;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
3398;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
3498;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
3600;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
3701;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
3803;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
3906;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
4004;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
4106;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
4205;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
4306;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
4407;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
4509;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
4610;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
4710;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
4810;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
4910;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
5011;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
5112;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
5211;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
5311;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
5412;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
5512;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
5614;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
5715;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
5815;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
5915;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
6014;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
6115;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
6215;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
6315;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
6417;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
6518;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
6618;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
6718;0;0;0;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
6817;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
6918;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
7020;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
7120;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
7223;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
7322;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
7424;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
7524;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
7625;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
7727;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
7827;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
7928;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
8030;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
8128;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
8230;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
8330;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
8430;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
8531;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
8631;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
8732;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
8832;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
8932;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
9033;0;0;1;0;0;0;1;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
9134;0;0;1;0;0;0;0;0;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;4525;0;0;1;1;1;1;0;0;0
9237;2;1;0;1;0;1;0;-16;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;4200;0;0;1;1;1;1;0;0;0
9338;2;1;0;1;0;1;0;-19;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;4047;0;0;1;1;1;1;0;0;0
9439;2;1;0;1;0;1;0;-24;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;3782;0;0;1;1;1;1;0;0;0
9538;2;1;0;1;0;1;0;-32;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;3417;0;0;1;1;1;1;0;0;0
9639;2;1;0;1;0;1;0;-40;8.5;23.5;0;0;0;0;1;0;20;0;0;8.5;8.5;0;0;0;0;0;0;0;1;0;0;0;0;5000;3003;0;0;1;1;1;1;0;0;0
9740;3;1;0;1;0;1;0;-48;8.5;23.449951171875;0;1;0;0;1;0;20;1;1;8.5;8.449951171875;0;0;0;0;0;0;0.3336588442325592;1;0;0;0;0;5000;2608;0;0;1;0;1;1;0;0;0
9840;3;1;0;1;0;1;0;-51;8.5;23.349853515625;0;1;0;0;1;0;20;1;1;8.5;8.349853515625;0;0;0;0;0;0;1.0009765625;1;0;0;0;0;5000;2463;0;0;1;0;1;1;0;0;0
9940;3;1;0;1;0;1;0;-55;8.5;23.259765625;0;1;0;0;1;0;20;1;1;8.5;8.259765625;0;0;0;0;0;0;1.6015625;1;0;0;0;0;5000;2247;0;0;1;0;1;1;0;0;0
10041;3;1;0;1;0;1;0;-62;8.5;23.15966796875;0;1;0;0;1;0;20;1;1;8.5;8.15966796875;0;0;0;0;0;0;2.2688801288604736;1;0;0;0;0;5000;1912;0;0;1;0;1;1;0;0;0
10142;3;1;0;1;0;1;0;-70;8.5;23.0595703125;0;1;0;0;1;0;20;1;1;8.5;8.0595703125;0;0;0;0;0;0;2.9361979961395264;1;0;0;0;0;5000;1477;0;0;1;0;1;1;0;0;0
10241;3;1;0;1;0;1;0;-80;8.5;22.959716796875;0;2;0;0;1;0;20;1;1;8.5;7.959716796875;0;0;0;0;0;0;3.6018879413604736;1;0;0;0;0;5000;1000;0;0;1;0;1;1;0;0;0
10343;3;1;0;1;0;1;0;-83;8.5;22.835205078125;0;2;0;0;1;0;20;1;1;8.5;7.835205078125;0;0;0;0;0;0;4.4319663047790527;1;0;0;0;0;5000;875;0;0;1;0;1;1;0;0;0
10443;3;1;0;1;0;1;0;-86;8.5;22.72314453125;0;2;0;0;1;0;20;1;1;8.5;7.72314453125;0;0;0;0;0;0;5.1790366172790527;1;0;0;0;0;5000;677;0;0;1;0;1;1;0;0;0
10546;3;1;0;1;0;1;0;-93;8.5;22.5986328125;0;2;0;0;1;0;20;1;1;8.5;7.5986328125;0;0;0;0;0;0;6.0091147422790527;1;0;0;0;0;5000;362;0;0;1;0;1;1;0;0;0
10646;3;1;0;1;0;1;0;-100;8.5;22.47412109375;0;2;0;0;1;0;20;1;1;8.5;7.47412109375;0;0;0;1;0;0;6.8391928672790527;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
10747;3;1;0;1;0;1;0;-100;8.5;22.357177734375;0;3;0;0;1;0;20;1;1;8.5;7.357177734375;0;0;0;1;0;0;7.6188149452209473;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
10847;3;1;0;1;0;1;0;-100;8.5;22.208251953125;0;3;0;0;1;0;20;1;1;8.5;7.208251953125;0;0;0;1;0;0;8.6116533279418945;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
10948;3;1;0;1;0;1;0;-100;8.5;22.07421875;0;3;0;0;1;0;20;1;1;8.5;7.07421875;0;0;0;1;0;0;9.5052080154418945;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
11047;3;1;0;1;0;1;0;-100;8.5;21.92529296875;0;3;0;0;1;0;20;1;1;8.5;6.92529296875;0;0;0;1;0;0;10.498046875;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
11149;3;1;0;1;0;1;0;-100;8.5;21.791259765625;0;3;0;0;1;0;20;1;1;8.5;6.791259765625;0;0;0;1;0;0;11.3916015625;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
11248;3;1;0;1;0;1;0;-100;8.5;21.642333984375;0;4;0;0;1;0;20;1;1;8.5;6.642333984375;0;0;0;1;0;0;12.384440422058105;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
11348;3;1;0;1;0;1;0;-100;8.5;21.484130859375;0;4;0;0;1;0;20;1;1;8.5;6.484130859375;0;0;0;1;0;0;13.439127922058105;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
11448;3;1;0;1;0;1;0;-100;8.5;21.308349609375;0;4;0;0;1;0;20;1;1;8.5;6.308349609375;0;0;0;1;0;0;14.611002922058105;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
11552;3;1;0;1;0;1;0;-100;8.5;21.132568359375;0;4;0;0;1;0;20;1;1;8.5;6.132568359375;0;0;0;1;0;0;15.782877922058105;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
11650;3;1;0;1;0;1;0;-100;8.5;20.974365234375;0;4;0;0;1;0;20;1;1;8.5;5.974365234375;0;0;0;1;0;0;16.837564468383789;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
11751;3;1;0;1;0;1;0;-100;8.5;20.798583984375;0;4;0;0;1;0;20;1;1;8.5;5.816162109375;0;0;0;1;0;1;17.892251968383789;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
11852;3;1;0;1;0;1;0;-100;8.5;20.640380859375;0;4;0;0;1;0;20;1;1;8.5;5.640380859375;0;0;0;1;0;1;19.064126968383789;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
11953;3;1;0;1;0;1;0;-100;8.5;20.464599609375;0;4;0;0;1;0;20;1;1;8.5;5.464599609375;0;0;0;1;0;1;20.236001968383789;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
12053;3;1;0;1;0;1;0;-100;8.5;20.288818359375;0;4;0;0;1;0;20;1;1;8.5;5.288818359375;0;0;0;1;0;1;21.407876968383789;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
12154;3;1;0;1;0;1;0;-100;8.5;20.130615234375;0;4;0;0;1;0;20;1;1;8.5;5.130615234375;0;0;0;1;0;1;22.462564468383789;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
12253;3;1;0;1;0;1;0;-100;8.5;19.972412109375;0;4;0;0;1;0;20;1;1;8.5;4.972412109375;0;0;0;1;0;1;23.517251968383789;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
12353;3;1;0;1;0;1;0;-100;8.5;19.796630859375;0;4;0;0;1;0;20;1;1;8.5;4.796630859375;0;0;0;1;0;1;24.689126968383789;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
